MSOA Code,Cases1,Cases2,Cases3,NUK,O65,Bame,HP,OO,OML,SR,PR,NP,Density,Geo,IMD,Health,Income,AS,Employment,Education,Crime,Environment
E02000914,462.8,1147.8,1921.9,50.93449122,0.08360272,0.679252407,454000,13.1,18.1,35.9,30.3,1.9,189.6617336,-0.7824,34.7776,0.286,0.2102,0.3798,0.124,22.7322,0.577,38.5718
E02000915,204.7,883.4,1766.9,40.09024644,0.044169739,0.460372556,418000,18.4,26,18.2,36,2.8,253.3516484,-0.3952,21.6712,-0.238,0.1152,0.239,0.0766,9.3218,0.2564,41.8006
E02000916,302.6,1543.6,1937.1,49.014233,0.100765141,0.611070111,380000,15.3,31.5,13.2,37,2.7,228.1360947,-0.7986,27.3896,-0.2488,0.1644,0.3582,0.0988,21.8422,0.4588,38.292
E02000917,232,1121,1797.5,49.5038709,0.06828496,0.530912659,428000,15.6,29.3,10.7,43.4,2,193.7627812,-1.3794,19.51,-0.392,0.1062,0.2826,0.0602,14.0092,0.2,37.449
E02000918,173.4,1162.2,2191.9,44.21433268,0.062253743,0.518628096,450000,14.6,23.5,27.4,31.2,2.5,195.9005146,-0.676,27.6558,-0.046,0.1602,0.2768,0.096,14.318,0.5874,39.9992
E02000919,140,999.4,1878.6,54.79882876,0.054508553,0.557965514,510000,19.8,25.9,10.3,42.5,2.3,196.3377609,-0.9526,21.2488,-0.1926,0.1094,0.2766,0.0676,12.2268,0.0884,43.721
E02000920,212.9,1306.9,1868.6,51.94640785,0.070046083,0.636881528,390000,15.4,17.9,31.3,32.8,2,149.6551724,-0.8696,27.8732,-0.1286,0.1744,0.3224,0.1092,18.091,0.37,30.7718
E02000921,337,877.6,1817,48.17743841,0.101625421,0.599400055,471073,10.2,17,41.5,30,2.1,121.2966252,-0.636166667,30.82783333,0.042666667,0.192166667,0.326333333,0.113833333,18.58383333,0.439166667,33.54683333
E02000922,273,1201.2,1392.5,50.31835028,0.0349973,0.560391523,486750,14.9,28.8,19.4,35.1,2.1,133.5058978,-1.3905,24.14733333,-0.153333333,0.142166667,0.322,0.079833333,15.35266667,0.139166667,41.03066667
E02000923,256.2,805.2,878.4,39.77789671,0.083005411,0.206449023,692500,25.9,24.5,12,34.1,7.9,113.2590529,-1.18,12.62,-0.89825,0.07125,0.10175,0.0385,3.32675,0.231,39.47425
E02000924,270.8,1252.7,1624.9,46.14140688,0.057613854,0.436618453,858000,9.6,15.9,36.8,31.2,6.2,219.1788321,-0.634571429,26.361,-0.083,0.149,0.203285714,0.087,11.08157143,0.072714286,50.57042857
E02000925,334.8,855.2,1388.2,37.9332314,0.042139384,0.396279307,515000,12.5,17,46.7,21.8,2.8,222.12,-0.693,26.7335,0.10225,0.1965,0.23825,0.1145,10.17125,0.24175,31.66275
E02000926,237.8,1039.7,1471.5,38.8652641,0.037593985,0.272045658,600000,16.6,24.6,18.3,36.4,6.9,91.77437021,-0.431,15.87666667,-0.488166667,0.101,0.118333333,0.051333333,2.851666667,0.084666667,39.2475
E02000927,232.3,970.1,1243.4,26.64212077,0.23007335,0.245949926,588750,11.4,21.8,39.6,25.7,2.4,37.3005016,-1.2455,22.228,0.02825,0.14775,0.18875,0.105,8.96825,0.33325,34.51525
E02000928,116.5,768.5,954.9,26.67297233,0.205661212,0.11066446,840580,28.4,30.5,10.3,29.5,3.7,32.13930348,-0.3562,9.8234,-1.0182,0.0518,0.0702,0.0362,2.2618,-0.0072,33.5858
E02000929,253.2,905.7,1145.5,41.98158582,0.175508296,0.540332555,343775,8,13.7,57.2,17.2,2.6,45.44875199,-0.97025,33.70475,0.401,0.241,0.286,0.1435,17.90475,0.63975,25.403
E02000930,118.4,993.3,1375.8,33.7122778,0.184960122,0.207627119,708000,15.2,26.7,16.8,39.6,3.6,51.56005222,-1.2418,14.1466,-0.4186,0.062,0.0954,0.0384,5.369,0.5128,42.9118
E02000931,92.9,660.4,1475.3,29.11257966,0.176756007,0.128864763,950000,22.1,35.5,7.7,33.9,4.3,71.95344971,-1.1904,7.4952,-0.9212,0.0362,0.0622,0.0248,1.0556,-0.1672,38.7468
E02000932,152.2,1048.6,1547.3,36.94638695,0.13943678,0.158022533,597250,18.6,28.7,6,43.1,4.5,56.47778493,-0.625,10.4735,-0.733666667,0.044833333,0.060166667,0.027666667,2.160166667,0.257166667,40.18833333
E02000933,244.2,1010.3,1221.4,34.11912083,0.143963152,0.166268079,605000,29.3,25.6,11.1,32.2,4.2,59.36009308,-0.3734,10.2876,-1.0198,0.061,0.0968,0.045,3.1212,-0.2962,32.0068
E02000934,189.5,908.4,1357.4,31.3014827,0.112029385,0.23250961,640000,14,27.3,22.2,33.3,4.1,80.60032895,-1.0354,12.2218,-0.5278,0.07,0.1028,0.0462,4.287,0.1136,33.1206
E02000935,126.3,1558.6,954.8,35.72262774,0.089606458,0.358832117,335000,11.8,10.5,57,18.4,1.9,50.4069176,-0.445,28.64975,0.346,0.20925,0.3145,0.11975,20.65875,0.13125,20.3045
E02000936,151.1,960.3,1219.3,40.66026411,0.09177108,0.206362545,500000,22.3,21.9,13.9,39.5,3.5,60.71967101,-0.245,12.7188,-0.6124,0.0842,0.098,0.0486,4.5354,-0.5926,30.4628
E02000937,46.8,912.6,1427.2,25.1941999,0.076381522,0.128689798,857500,24.2,33.7,12,28.7,3.3,98.8465205,-0.5872,9.322,-0.9478,0.0526,0.0736,0.0364,1.0704,0.1164,32.1132
E02000938,336.7,752.7,1107,37.71213074,0.081551363,0.287135973,595000,19.8,22.6,32,21.8,5.4,154.368932,-0.1132,22.7574,0.0436,0.154,0.227,0.0952,11.5516,0.311,20.2836
E02000939,143.3,907.7,1349.5,26.06676707,0.090269529,0.136922691,1375000,31.5,34.4,11.2,21.4,3.2,122.4272931,-0.9106,7.548,-0.9758,0.0456,0.067,0.0266,2.0066,-0.1656,29.6464
E02000940,198.2,1083.6,1491.3,38.86407147,0.07189185,0.373580089,410000,11.3,25.4,29.4,29,3.7,54.31663837,-1.03325,21.174,-0.1175,0.1555,0.18375,0.084,7.74225,0.45075,28.05325
E02000941,296.8,1024.5,1646.8,26.48626899,0.100254791,0.174127351,715000,19.3,37.1,14.1,28.3,3.5,64.84913793,-0.541,12.47566667,-0.591,0.0785,0.121166667,0.055666667,2.742333333,0.048333333,32.21616667
E02000942,280.8,935.5,1403.5,35.51991723,0.088734353,0.20693223,800000,26.4,34.7,6.4,30.5,3.7,136.346397,-0.652166667,8.860333333,-0.951,0.0535,0.098166667,0.033666667,1.842833333,-0.132833333,34.0275
E02000943,191,1022.5,1280.8,29.01690074,0.084069679,0.205546299,676250,19.3,29.9,11.8,36.9,4.1,133.3670034,-0.9506,12.0124,-0.4698,0.0722,0.0926,0.0454,3.7588,0.3946,29.4038
E02000944,1066.2,751.8,1886,43.46378018,0.114708702,0.385234527,507500,12.6,20.4,34.7,29.4,2.9,37.556,-0.8685,25.09,0.3425,0.18875,0.24825,0.11125,11.89975,-0.20275,21.809
E02000945,252,768,1463.7,40.57742782,0.11134133,0.346456693,405000,12.6,19,40.3,26.4,2.1,86.75496689,-0.95675,27.538,0.2245,0.186,0.31025,0.11,19.04325,0.43825,25.1475
E02000946,175,804.8,1586.1,33.5645253,0.08719637,0.27527004,575000,15.2,32.5,19.6,29.6,2.3,160.5571429,-0.5734,18.5054,-0.1696,0.125,0.2134,0.0752,10.1768,0.123,27.9798
E02000947,77,869.5,1309.6,32.5648415,0.095345831,0.182132565,650000,20.6,38,9.2,30.2,2.7,62.17012726,-1.1212,8.1142,-0.7012,0.057,0.0906,0.037,2.306,-0.294,28.5788
E02000948,171.9,940.3,1678.3,29.72562519,0.079297821,0.254530728,595000,15.6,31.2,12.2,39,3.7,44.58839406,-0.372,14.1825,-0.303833333,0.085,0.093833333,0.045333333,2.252333333,0.357666667,32.21333333
E02000949,242.4,858.5,1817.8,25.4563998,0.067162737,0.175930648,668750,24.7,33,7.1,32.8,4.4,152.4005891,-0.681166667,10.99466667,-0.502833333,0.0495,0.087333333,0.043166667,2.3535,0.157,30.94466667
E02000950,184.8,779.2,1664.1,44.56320929,0.087878479,0.266429137,416500,21.8,28.3,16,32,3.1,117.755102,-0.7542,13.0168,-0.6624,0.1064,0.1676,0.0672,6.0568,-0.4046,21.0222
E02000951,187.6,813,1672.9,30.36090226,0.092035575,0.28556391,627475,19,26.2,15.2,38,4.3,178.0604982,-1.1905,16.89075,-0.17075,0.10175,0.1245,0.07725,3.49475,0.17025,34.4465
E02000952,410.6,1297.2,1724.1,30.12625859,0.081130797,0.275371584,625000,16.8,26.8,20.5,34.9,3.9,59.12421294,-0.74775,19.894,-0.031,0.11125,0.1235,0.0785,5.2275,0.27225,42.52475
E02000953,344.5,1097,1173.5,32.12874082,0.083495834,0.283032185,613875,14.1,33.6,23.8,27.2,2.1,134.3095238,-1.00925,11.422,-0.47375,0.067,0.1285,0.043,4.2365,-0.37025,30.67125
E02000954,338.6,725.7,1612.9,42.52605382,0.082635602,0.475657178,645000,25.3,29.4,11.7,32.1,4.2,168.2695253,-1.43875,16.588,-0.48625,0.1085,0.1775,0.06325,4.5015,0.4865,34.035
E02000955,368.9,722.5,1737.1,42.43372058,0.150786873,0.535001489,538000,19.3,23.8,25.4,29.9,4.8,76.53594771,-1.328,26.201,-0.0275,0.17275,0.246,0.09675,10.53925,0.7025,41.76775
E02000956,554.8,783.8,1278.2,44.21804023,0.068720379,0.509798832,500000,12,19.8,22.6,43,3.4,73.04648863,-0.9275,23.37875,0.201,0.15575,0.24075,0.09,15.6335,0.15925,25.482
E02000957,394.1,859.8,1486.8,45.63225989,0.091844323,0.475871187,499000,16.6,26.3,13.3,40.5,3.5,182.5339367,-1.357833333,19.48616667,-0.228166667,0.13,0.204833333,0.070166667,7.316333333,0.502666667,34.62
E02000958,311.5,969.4,1627.2,34.01039778,0.094722002,0.40055616,515000,24.8,36.6,15.1,21.8,4,180.1428571,-0.8898,15.5186,-0.6578,0.1056,0.2062,0.0626,5.0696,0.0702,37.071
E02000959,358.4,644.9,1445,39.8728052,0.108758027,0.466196599,510000,15.6,30.8,18.4,32.6,6.3,162.6444444,-1.27575,21.178,-0.335,0.15975,0.2475,0.0975,14.38875,-0.10725,27.2185
E02000960,160.6,780.2,608.1,56.75226586,0.129017233,0.387160121,1530000,29.7,13.7,10.5,41,14.4,91.36170213,-1.00975,10.03775,-2.00975,0.069,0.1545,0.04225,9.62225,-0.34325,31.78925
E02000961,200.4,854.2,906.4,51.78987503,0.100426212,0.374920568,975000,21.5,16.7,20.6,38.6,6.3,186.3027295,-1.0358,17.2398,-1.3028,0.1248,0.2006,0.0794,9.9232,0.2064,34.4384
E02000962,252,1138.9,998.8,60.80705009,0.058041002,0.447820037,1025000,20.6,11.9,24.7,38.9,12.3,135.3267571,-1.0618,17.2484,-0.9558,0.1304,0.165,0.0732,8.1706,-0.2844,39.3058
E02000963,414,1251,1197.2,42.53594519,0.062622511,0.529383383,795000,9.6,13.9,56.9,17,2.9,121.7713568,-1.4342,32.9724,0.0868,0.2506,0.3298,0.1668,18.1846,0.4336,36.5662
E02000964,270.9,893.1,1251.9,47.81257471,0.081931174,0.500597657,499000,7.9,13.5,47.1,29.2,2.6,93.34648777,-1.534833333,29.40116667,0.013666667,0.235166667,0.261333333,0.151166667,11.6845,0.402333333,33.947
E02000965,116.7,1029.4,1167.3,49.55372667,0.145347546,0.340326881,792000,14.5,21.3,18,44,3.7,83.77674419,-1.035,15.64,-0.683,0.1094,0.1454,0.0746,4.301,0.2118,31.8318
E02000966,167.2,800.8,906.4,52.69880511,0.074059287,0.298619695,1027500,23.3,19.7,12.4,41.8,8,127.6305732,-1.392833333,11.9055,-1.24,0.0825,0.115666667,0.056,3.9625,-0.068166667,36.258
E02000967,142.8,837.5,618.7,62.62861847,0.099550688,0.393469612,1100000,25.4,14.8,5.1,50,17,49.87394958,-0.81925,9.33725,-2.14275,0.04175,0.09325,0.022,4.525,-0.1765,42.014
E02000968,300,1143.8,1187.4,52.63267865,0.124082866,0.615475693,610000,9.2,8.1,55,24.9,3,102.7494457,-1.523125,40.939375,0.275625,0.304375,0.366625,0.20775,21.808375,0.512375,36.283875
E02000969,512,942,1344.4,51.94554615,0.073350491,0.573051774,499000,8,9.5,54.9,23,1.6,69.27066451,-1.4148,38.9034,0.373,0.2994,0.3448,0.1962,17.8582,0.4478,35.8732
E02000970,53,811.2,890.5,58.37693421,0.126904003,0.268284537,1800000,20.6,10.2,10.4,53.3,22.1,64.15909091,-1.06,9.5302,-2.207,0.028,0.0828,0.0182,2.1568,-0.331,53.8796
E02000971,70,1010.9,1060.8,60.33539486,0.11177454,0.363820171,1110000,18.1,11.9,8.5,57.7,17.6,115.0274725,-1.3266,15.4734,-1.2456,0.0718,0.139,0.0526,3.278,0.4546,49.1492
E02000972,265.2,955.2,955.1,55.87423497,0.081323547,0.325333013,1037500,12.1,9.8,27.5,46.1,13,122.4393723,-1.1876,20.2482,-0.4774,0.1026,0.148,0.0738,6.403,0.2344,57.205
E02000973,94.6,981,800.2,52.76511397,0.088080421,0.304063429,897500,18.7,16.2,25.1,37.4,5.4,98.44486334,-1.059,18.07433333,-0.644666667,0.110333333,0.121,0.078666667,4.597333333,0.606333333,39.10166667
E02000974,113.9,1138.7,1005.8,63.11121219,0.116124337,0.477939504,1105000,21.1,12.2,10.4,51.2,20,95.14342235,-0.8505,20.16233333,-1.075166667,0.099833333,0.207166667,0.0645,10.336,0.769333333,50.99333333
E02000975,84.3,683.5,945.8,64.78245975,0.082125604,0.337901108,840000,17.5,14,7.8,57.5,11,126.0764873,-0.9684,12.4568,-1.3424,0.055,0.1006,0.0362,6.7958,0.0778,42.9246
E02000976,78.1,902.1,910.7,66.08686909,0.096760968,0.369897446,800000,17.7,13,11.9,53.9,9.8,124.8634812,-1.054,18.05033333,-0.795333333,0.096166667,0.119833333,0.059833333,5.168666667,0.858,40.47866667
E02000977,239.2,1089.2,996.2,54.17890521,0.096820636,0.306809079,1750000,16.8,8.5,22.2,46.5,26.7,37.71493213,-0.8705,20.9165,-0.94275,0.106,0.1495,0.1015,4.26725,0.105,48.61725
E02000978,144.7,791.8,536.3,59.63322546,0.080709121,0.304422869,2850000,34.3,11.8,3.9,39.4,28.6,80.4315197,-0.478166667,8.543833333,-2.553166667,0.009666667,0.107666667,0.006,3.903833333,-0.129166667,42.44366667
E02000979,319.7,988.1,686.9,46.38039847,0.089358424,0.263704987,947500,21.1,10.4,28.2,34.3,14.4,109.0876351,-1.3664,21.2304,-0.617,0.1336,0.1756,0.1232,8.1444,-0.8238,42.3368
E02000980,247.8,935.9,908.4,44.01197605,0.081993732,0.32058959,700000,16.6,13.1,41.1,25.4,9.6,74.53654861,-1.6038,24.0834,-0.2408,0.178,0.2012,0.1242,7.1732,-0.315,41.585
E02000981,105.5,1035.9,978.3,42.92069848,0.101191678,0.208653098,785000,20,15.7,24.2,36.9,7.5,70.77912795,-1.6236,14.741,-0.7972,0.104,0.1086,0.0734,1.9164,-0.1168,40.3642
E02000982,248.7,573.3,1049.1,45.45344031,0.114764923,0.357160224,950000,14.6,9.6,45.6,26,11.2,88.14901048,-0.857,25.15733333,-0.1895,0.184833333,0.2205,0.126666667,7.439833333,-0.112333333,44.55883333
E02000983,231.5,945.8,1277.9,41.30898743,0.100844278,0.297486365,575000,14.6,9.2,34.4,39.7,10.8,130,-1.303333333,21.19816667,-0.468333333,0.157333333,0.213666667,0.099833333,10.47233333,-0.232833333,38.22283333
E02006782,447.2,621,1676.8,17.28556485,0.101642036,0.231694561,426250,33.2,36.6,20.5,8,4.8,108.9445438,-0.224,19.0886,-0.7478,0.1248,0.3046,0.088,14.354,0.5278,21.869
E02006783,313,613.1,1957.2,23.55715871,0.063647959,0.410932297,320000,13.2,29.7,42,13.6,1.4,113.7880987,-1.127,35.6914,0.2588,0.235,0.39,0.151,29.0336,0.4134,35.732
E02006784,395.8,668.1,1583.3,26.09050143,0.115645161,0.422068216,325000,16.2,29.2,39.8,12.6,1.5,137.7777778,-0.2298,33.7448,0.2828,0.2058,0.377,0.1366,22.7342,0.6408,31.7948
E02006785,315.7,1217.8,2255.3,14.64598997,0.113604919,0.178258145,366500,34.6,38.9,15.1,10,2.5,115.9536542,-0.38975,17.24225,-0.66975,0.1065,0.3865,0.08975,23.653,-0.25125,23.173
E02006786,134,603.2,1421.1,29.47490572,0.07452068,0.417029301,350700,20.5,31.8,29.4,16.1,2.8,96.76779463,-0.55475,24.468,-0.06225,0.1645,0.3315,0.119,16.937,0.39675,23.83975
E02006787,122.7,908.2,1656.8,13.64234922,0.086699507,0.155254148,531500,32.7,45.7,9.3,10.6,2.4,150.0672043,-0.7762,10.313,-1.1698,0.0672,0.2348,0.0516,9.269,-0.0058,22.2078
E02006788,342.7,791.2,1305.5,24.89361702,0.125793422,0.498271277,398000,15.9,38.1,33.2,11.5,1.6,97.25028058,-0.252,29.7744,0.0662,0.185,0.3448,0.1318,23.4754,0.4618,26.612
E02006789,123.2,662.3,1679,5.398257623,0.085980416,0.040603609,455000,47.5,37,4.4,8.7,5,160.4214559,0.6885,13.08675,-1.0395,0.07275,0.2815,0.057,13.6995,-0.41775,14.655
E02006791,250.5,1075.6,1223,36.98405603,0.161886186,0.243182834,515000,21.1,30,13.6,33.7,4.6,94.63626493,-0.555,15.984,-0.4675,0.1125,0.1325,0.06975,4.89425,0.11975,27.17825
E02006792,167.8,883.6,905.9,42.38055522,0.119574691,0.243417133,555000,25,22.4,11.4,39.4,4.9,141.1316113,-0.5492,13.0572,-0.8582,0.0816,0.125,0.0494,3.0102,0.1052,32.9388
E02006793,441.4,824.2,1589.5,48.65289627,0.165873238,0.588908846,214000,11.1,19.4,43.7,23.5,1.4,154.3659942,-0.3696,39.737,0.106,0.2518,0.4752,0.152,39.5524,0.4868,28.6246
E02006794,116.6,1142.7,1679.1,53.4629072,0.122052205,0.601286614,287500,6.3,10.6,48.1,26.8,3.9,228.1314168,-1.2605,43.405,0.423,0.2695,0.46,0.17225,38.22575,1.2095,34.19175
E02006795,349.3,1060.5,1147.7,50.70162482,0.104245974,0.694731659,477500,32,40.9,2.6,23.3,2,268.3693517,-0.7022,11.2006,-1.1472,0.0896,0.2406,0.0492,5.5028,-0.1894,20.1706
E02006796,398.6,1034.3,1368.4,24.03413131,0.084261912,0.278976061,425000,30,40,10.1,18.7,2.6,191.9144603,-0.3536,12.6298,-0.6318,0.0832,0.2922,0.0542,12.5398,0.0114,22.1516
E02006798,384.8,890,1587.7,48.09220986,0.122590865,0.623741388,349998,6.3,15.1,47.3,29.1,1.7,202.9107143,-0.579,35.6254,0.3286,0.229,0.2986,0.1368,15.1686,0.932,33.1588
E02006799,377,1256.9,2029.1,27.0602706,0.111936037,0.378946289,316750,16.1,29.8,34.2,17.9,2.7,74.29985856,-0.982833333,35.07633333,0.538166667,0.206166667,0.408,0.132666667,27.06916667,0.595833333,27.59233333
E02006800,269.1,1546.1,2319.1,46.26979876,0.1364375,0.752314638,327500,23.8,33.5,8.5,32.1,1.7,262.72578,-1.197714286,21.08742857,-0.587285714,0.152714286,0.309428571,0.083571429,13.91042857,0.637571429,28.29157143
E02006801,247.1,741.2,688.3,43.36097018,0.108926285,0.402425442,654000,10.3,11.4,37.7,36.9,7.9,201.3627993,-0.7068,20.9632,0.1046,0.0998,0.19,0.0638,10.1418,0.2586,52.309
E02006802,407.6,887.2,1306.8,40.9285993,0.130676307,0.430875276,612000,8.8,15.2,47.5,25,4,104.6217712,-1.0804,31.9598,0.5546,0.1754,0.231,0.128,11.0874,0.5824,48.331
E02006836,819.5,667.5,1253,21.19709794,0.120396317,0.231680774,542500,43.5,40.5,1.6,12.9,3.1,184.6950092,0.3044,4.5868,-1.241,0.032,0.1666,0.0328,1.801,-0.9428,11.9732
E02006853,63,1026.6,1836.9,52.20838052,0.093216591,0.543601359,420000,7,14.6,31.6,42.2,14,87.44779582,-0.7382,22.0442,0.1482,0.1642,0.2044,0.0826,12.8762,-0.2294,24.1282
E02006854,,775.7,1336.7,57.55566888,0.114438135,0.481387047,530000,10.3,15.8,14,55.4,12.6,214.0331492,-0.6095,13.3325,-0.34575,0.088,0.13575,0.04875,7.3205,-1.39425,26.1225
E02006882,485.9,978.8,1676.3,52.39875829,0.130942215,0.728587555,550000,37,39.7,3.8,16.7,1.4,152.9608128,-0.174444444,12.56788889,-1.137111111,0.087,0.278555556,0.052333333,9.272,-0.363888889,20.38355556
E02006918,116.3,952.4,1206.4,43.58165813,0.08783594,0.601497832,379250,5.7,12.8,46.2,31.6,3,220.6404959,-1.174,34.5602,0.4128,0.2356,0.315,0.1296,18.5554,0.3022,28.0586
E02006921,173.1,1465.5,1315.4,39.12706612,0.100962789,0.504390496,469500,7,10,52.9,27.4,2.4,249.5454545,-1.4125,36.205,0.2935,0.24175,0.448,0.14825,33.85375,0.337,25.50125
E02006924,392.3,1982.8,2832.8,44.49921753,0.166710946,0.75399061,470000,30.2,38.1,5.3,25,2.5,29.93240557,-0.852875,16.189875,-0.8775,0.12375,0.256,0.0655,6.984375,0.426625,26.33125
E02006925,335,1503.4,2443.9,38.77350653,0.131619275,0.710067215,550000,36.6,44.2,4.9,13,1.9,32.69134428,-0.331625,10.619,-1.135625,0.0795,0.251,0.0445,5.671,0.168625,21.7445
E02006927,267.7,850.7,1816.1,25.94107035,0.140114802,0.29055923,470000,27.5,30.1,27.9,12.6,3.2,76.3433908,-0.0826,20.4022,-0.2584,0.1298,0.2608,0.091,10.5468,0.3196,26.0572
E02006928,74.1,1062.6,1103.9,40.44408119,0.146907689,0.41424874,492000,4.6,16.6,41.9,31.6,3.8,243.2589286,-0.8085,19.187,-0.199,0.139,0.18,0.068,9.81125,0.37,24.181
E02006929,92.1,1075.4,1951,36.55540721,0.115864186,0.379706275,565000,8.7,21.3,39.3,27.9,4,286.4285714,-0.7276,27.042,0.176,0.1612,0.207,0.0984,11.1876,1.04,33.8388
E02006930,76.7,788.9,1358.6,29.01996647,0.1507679,0.22085048,545000,16,28.8,20.6,32.5,2.9,141.5926493,-1.04875,20.71025,-0.1585,0.11475,0.151,0.07,6.79025,0.7725,45.92875
E02006931,295.8,713.9,1111.6,30.21989985,0.151640169,0.26747224,587500,14.7,25,31.3,26.8,3.5,262.9100529,-1.0168,18.9978,-0.3962,0.119,0.1444,0.071,6.1814,0.5888,35.5368
总计,281613.7,1019866.4,1556563.6,,,,,,,,,,,,,,,,,,,
